template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
A,narrative_best_label,S1,41.561201759943025,14,522,1.1102230246251565e-16,0.5271125853023405
A,narrative_best_label,S2,83.2977826848766,14,522,1.1102230246251565e-16,0.6907892437817763
A,narrative_best_label,S3,42.57922846387127,14,522,1.1102230246251565e-16,0.5331404117746297
A,narrative_best_label,S4,16.335984228760015,14,522,1.1102230246251565e-16,0.30465249481700735
A,narrative_best_label,S5,19.726214233350458,14,522,1.1102230246251565e-16,0.3460015253957604
