gmm_aicc_best_label,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate,n
0,0.7137287663603453,19.803564768402488,373.1581296582098,0.9800196728852018,14.746031746031745,4.5396825396825395,0.5763888888888888,126
1,0.6475538439594922,14.521731552797984,120.27644942295298,0.7495452446876906,13.699186991869919,6.861788617886178,0.5126306620209059,123
2,0.36622807017543857,18.52629124025341,372.6551738405671,0.9640684007513285,7.152777777777778,18.27777777777778,0.2388392857142857,72
3,0.8245614035087719,15.062776777469992,175.0761582492036,0.8805000954857543,22.460526315789473,2.625,0.7138157894736842,152
4,0.7502741228070176,24.163113898026317,968.6153544121977,1.2904528507503206,16.671875,4.171875,0.6216517857142857,64
