narrative_best_label,S1,S2,S3,S4,S5,Missing_total
0,9.0,28.5,5.0,4.5,4.0,2.605263158
1,6.714285714285714,19.785714285714285,2.5714285714285716,4.571428571428571,2.2142857142857144,7.9398496245
2,9.63076923076923,25.16923076923077,3.7384615384615385,5.007692307692308,3.4153846153846152,4.823076923161539
3,9.341463414634147,24.78048780487805,3.798780487804878,5.0,3.4878048780487805,5.549422336317073
4,8.833333333333334,25.166666666666668,4.0,5.333333333333333,2.5,2.605263158
5,10.978494623655914,27.150537634408604,4.161290322580645,5.473118279569892,3.763440860215054,3.679117147763441
6,7.461538461538462,19.692307692307693,3.0,3.769230769230769,2.769230769230769,9.485829958923077
7,10.434343434343434,26.666666666666668,4.040404040404041,5.08080808080808,3.8282828282828283,2.105263157939394
8,8.75,23.375,3.625,5.0625,3.0625,5.8618421051875
