template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
C,narrative_best_label,S1,9.9301552335822,9,527,3.9190872769268026e-14,0.14499601623696928
C,narrative_best_label,S2,13.071508987478612,9,527,1.1102230246251565e-16,0.18249399261120264
C,narrative_best_label,S3,8.364833828371498,9,527,1.0463518940184713e-11,0.12499678954917384
C,narrative_best_label,S4,5.939167206494128,9,527,6.272282582209243e-08,0.09208764612271321
C,narrative_best_label,S5,6.020899391867661,9,527,4.6831456157470086e-08,0.09323675938497632
