template_version,cluster_label,outcome,f_statistic,df_between,df_within,p_value,eta_squared
A,narrative_best_label,S1,51.82951126609971,14,522,1.1102230246251565e-16,0.5816010782126634
A,narrative_best_label,S2,110.45598005915248,14,522,1.1102230246251565e-16,0.7476290328803193
A,narrative_best_label,S3,44.34284602554154,14,522,1.1102230246251565e-16,0.5432270991483733
A,narrative_best_label,S4,19.199846777187094,14,522,1.1102230246251565e-16,0.33990716239512014
A,narrative_best_label,S5,21.94250729656484,14,522,1.1102230246251565e-16,0.37047385030939306
